s11a,s11m,s21a,s21m,s22m,s22a,s12m,s12a,wavelengths,freqs
-3.1391660264499204,0.16648699568457037,-0.7535095140507846,1.0004704288987138,0.16648699568457037,-3.1391660264499204,1.0004704288987138,-0.7535095140507846,1.5,0.6666666666666666
-3.1389916921709253,0.1658449608240639,-0.7984692464655465,1.0004661876955239,0.1658449608240639,-3.1389916921709253,1.0004661876955239,-0.7984692464655465,1.5020408163265306,0.6657608695652174
-3.138815269270896,0.16520982515725363,-0.8432498605298114,1.000461474040713,0.16520982515725363,-3.138815269270896,1.000461474040713,-0.8432498605298114,1.5040816326530613,0.6648575305291723
-3.138638446940002,0.16458154983542797,-0.8878525763275611,1.0004562966984676,0.16458154983542797,-3.138638446940002,1.0004562966984676,-0.8878525763275611,1.506122448979592,0.6639566395663956
-3.138462914580346,0.16396006484020936,-0.93227860375901,1.0004506720779909,0.16396006484020936,-3.138462914580346,1.0004506720779909,-0.93227860375901,1.5081632653061225,0.6630581867388362
-3.138290336155198,0.16334527081897632,-0.9765291444433507,1.0004446225212624,0.16334527081897632,-3.138290336155198,1.0004446225212624,-0.9765291444433507,1.510204081632653,0.6621621621621622
-3.1381223298412144,0.16273704183498086,-1.0206053923116505,1.0004381738144494,0.16273704183498086,-3.1381223298412144,1.0004381738144494,-1.0206053923116505,1.5122448979591836,0.6612685560053981
-3.1379604530891165,0.1621352278142913,-1.0645085330033675,1.0004313531153062,0.1621352278142913,-3.1379604530891165,1.0004313531153062,-1.0645085330033675,1.5142857142857142,0.6603773584905661
-3.137806191571079,0.16153965693360686,-1.1082397425258863,1.0004241878895779,0.16153965693360686,-3.137806191571079,1.0004241878895779,-1.1082397425258863,1.5163265306122449,0.6594885598923285
-3.1376609498914227,0.1609501375216855,-1.1518001858619158,1.0004167059311557,0.1609501375216855,-3.1376609498914227,1.0004167059311557,-1.1518001858619158,1.5183673469387755,0.6586021505376344
-3.137526041976362,0.16036645958648155,-1.195191016129499,1.0004089362253132,0.16036645958648155,-3.137526041976362,1.0004089362253132,-1.195191016129499,1.5204081632653061,0.6577181208053691
-3.1374026798190724,0.15978839634084213,-1.2384133745913568,1.0004009102810996,0.15978839634084213,-3.1374026798190724,1.0004009102810996,-1.2384133745913568,1.5224489795918368,0.6568364611260054
-3.137291960761143,0.15921570439525062,-1.2814683914540481,1.0003926642098544,0.15921570439525062,-3.137291960761143,1.0003926642098544,-1.2814683914540481,1.5244897959183674,0.6559571619812583
-3.1371948535588117,0.15864813337200967,-1.3243571882581116,1.0003842344269542,0.15864813337200967,-3.1371948535588117,1.0003842344269542,-1.3243571882581116,1.526530612244898,0.6550802139037433
-3.1371121876132926,0.1580854137182577,-1.3670808780687294,1.0003756668516435,0.1580854137182577,-3.1371121876132926,1.0003756668516435,-1.3670808780687294,1.5285714285714287,0.6542056074766355
-3.1370446430539056,0.1575272747070414,-1.4096405685280464,1.0003670060935728,0.1575272747070414,-3.1370446430539056,1.0003670060935728,-1.4096405685280464,1.530612244897959,0.6533333333333333
-3.136992747109942,0.1569734402699951,-1.4520373617904303,1.000358298547472,0.1569734402699951,-3.136992747109942,1.000358298547472,-1.4520373617904303,1.5326530612244897,0.6524633821571239
-3.1369568744426095,0.15642363358992353,-1.4942723545895185,1.0003495896099415,0.15642363358992353,-3.1369568744426095,1.0003495896099415,-1.4942723545895185,1.5346938775510204,0.6515957446808511
-3.1369372513191163,0.15587757974940433,-1.5363466373708339,1.0003409222975919,0.15587757974940433,-3.1369372513191163,1.0003409222975919,-1.5363466373708339,1.536734693877551,0.650730411686587
-3.1369339617224914,0.15533500776396558,-1.578261293025785,1.000332336542881,0.15533500776396558,-3.1369339617224914,1.000332336542881,-1.578261293025785,1.5387755102040817,0.649867374005305
-3.136946953313657,0.15479565205178486,-1.6200173956319577,1.0003238693123424,0.15479565205178486,-3.136946953313657,1.0003238693123424,-1.6200173956319577,1.5408163265306123,0.6490066225165563
-3.136976041616198,0.15425925347376013,-1.6616160096551842,1.0003155553082892,0.15425925347376013,-3.136976041616198,1.0003155553082892,-1.6616160096551842,1.542857142857143,0.6481481481481481
-3.1370209116330425,0.15372556030126538,-1.7030581898000499,1.0003074280240616,0.15372556030126538,-3.1370209116330425,1.0003074280240616,-1.7030581898000499,1.5448979591836736,0.6472919418758256
-3.137081117332792,0.1531943294145816,-1.7443449816609415,1.0002995203414335,0.1531943294145816,-3.137081117332792,1.0002995203414335,-1.7443449816609415,1.5469387755102042,0.646437994722955
-3.13715608052444,0.15266532791918905,-1.7854774226076857,1.0002918662314968,0.15266532791918905,-3.13715608052444,1.0002918662314968,-1.7854774226076857,1.5489795918367348,0.6455862977602107
-3.137245091269788,0.15213833522092976,-1.8264565434832012,1.000284497809296,0.15213833522092976,-3.137245091269788,1.000284497809296,-1.8264565434832012,1.5510204081632653,0.6447368421052632
-3.137347311906896,0.15161314548969504,-1.8672833691966992,1.0002774468601585,0.15161314548969504,-3.137347311906896,1.0002774468601585,-1.8672833691966992,1.5530612244897959,0.6438896189224704
-3.1374617862025067,0.15108957011890933,-1.9079589193165347,1.0002707420195067,0.15108957011890933,-3.1374617862025067,1.0002707420195067,-1.9079589193165347,1.5551020408163265,0.6430446194225722
-3.1375874538336155,0.1505674399244233,-1.9484842075982092,1.000264407421271,0.1505674399244233,-3.1375874538336155,1.000264407421271,-1.9484842075982092,1.5571428571428572,0.6422018348623854
-3.1377231692779297,0.15004660653483773,-1.9888602408013256,1.0002584614056818,0.15004660653483773,-3.1377231692779297,1.0002584614056818,-1.9888602408013256,1.5591836734693878,0.6413612565445026
-3.1378677227616927,0.14952694296615576,-2.029088016976571,1.0002529159516391,0.14952694296615576,-3.1378677227616927,1.0002529159516391,-2.029088016976571,1.5612244897959184,0.6405228758169934
-3.138019860583982,0.14900834315362896,-2.0691685236625075,1.000247776964412,0.14900834315362896,-3.138019860583982,1.000247776964412,-2.0691685236625075,1.563265306122449,0.639686684073107
-3.138178302027499,0.14849072071240182,-2.109102736396092,1.0002430454422264,0.14849072071240182,-3.138178302027499,1.0002430454422264,-2.109102736396092,1.5653061224489797,0.6388526727509778
-3.1383417509382183,0.14797400728041915,-2.1488916179552966,1.0002387191840358,0.14797400728041915,-3.1383417509382183,1.0002387191840358,-2.1488916179552966,1.5673469387755103,0.6380208333333333
-3.138508901448743,0.14745815078963811,-2.1885361185193686,1.000234794636843,0.14745815078963811,-3.138508901448743,1.000234794636843,-2.1885361185193686,1.569387755102041,0.6371911573472041
-3.138678438653314,0.14694311425345394,-2.228037176877755,1.000231267386218,0.14694311425345394,-3.138678438653314,1.000231267386218,-2.228037176877755,1.5714285714285714,0.6363636363636364
-3.138849036563537,0.14642887522961226,-2.2673957209106796,1.0002281386114285,0.14642887522961226,-3.138849036563537,1.0002281386114285,-2.2673957209106796,1.573469387755102,0.6355382619974059
-3.1390193563516973,0.14591542603778493,-2.3066126717037783,1.0002254038378608,0.14591542603778493,-3.1390193563516973,1.0002254038378608,-2.3066126717037783,1.5755102040816327,0.6347150259067358
-3.1391880477708227,0.14540277476060456,-2.3456889429085312,1.0002230624847293,0.14540277476060456,-3.1391880477708227,1.0002230624847293,-2.3456889429085312,1.5775510204081633,0.6338939197930142
-3.1393537561714107,0.14489094640979516,-2.384625441898812,1.0002211145627393,0.14489094640979516,-3.1393537561714107,1.0002211145627393,-2.384625441898812,1.579591836734694,0.6330749354005167
-3.13951513577988,0.14437998407293048,-2.4234230711129663,1.000219552312065,0.14437998407293048,-3.13951513577988,1.000219552312065,-2.4234230711129663,1.5816326530612246,0.632258064516129
-3.139670868586797,0.14386994936951447,-2.4620827253521687,1.0002183664675102,0.14386994936951447,-3.139670868586797,1.0002183664675102,-2.4620827253521687,1.5836734693877552,0.6314432989690721
-3.1398196864582735,0.14336092198232125,-2.5006052909309817,1.0002175416019163,0.14336092198232125,-3.1398196864582735,1.0002175416019163,-2.5006052909309817,1.5857142857142859,0.6306306306306306
-3.1399603931985984,0.14285299808742272,-2.5389916435428037,1.0002170571109898,0.14285299808742272,-3.1399603931985984,1.0002170571109898,-2.5389916435428037,1.5877551020408165,0.6298200514138816
-3.1400918830374005,0.14234628780445382,-2.577242646574291,1.0002168883757818,0.14234628780445382,-3.1400918830374005,1.0002168883757818,-2.577242646574291,1.5897959183673471,0.6290115532734274
-3.1402131526760786,0.14184091199938603,-2.615359150119007,1.0002170087091349,0.14184091199938603,-3.1402131526760786,1.0002170087091349,-2.615359150119007,1.5918367346938775,0.6282051282051282
-3.140323305367393,0.1413369989349715,-2.65334199102175,1.000217391614559,0.1413369989349715,-3.140323305367393,1.000217391614559,-2.65334199102175,1.5938775510204082,0.6274007682458387
-3.140421547268529,0.14083468129206242,-2.6911919940056306,1.0002180128295444,0.14083468129206242,-3.140421547268529,1.0002180128295444,-2.6911919940056306,1.5959183673469388,0.6265984654731458
-3.1405071780345386,0.1403340939973717,-2.728909973682911,1.0002188516245323,0.1403340939973717,-3.1405071780345386,1.0002188516245323,-2.728909973682911,1.5979591836734695,0.6257982120051085
-3.1405795788756006,0.1398353731429666,-2.7664967369724014,1.0002198910305076,0.1398353731429666,-3.1405795788756006,1.0002198910305076,-2.7664967369724014,1.6,0.625
